time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2009-01-19T03:35:18.840Z,-22.596,170.911,12,6.6,mwc,182,25.7,,1.16,us,usp000gstk,2016-11-10T02:06:50.238Z,"southeast of the Loyalty Islands",earthquake,,,,,reviewed,us,gcmt
2009-01-15T17:49:39.070Z,46.857,155.154,36,7.4,mwc,522,15.6,,0.91,us,usp000gsmz,2016-11-10T02:06:40.928Z,"east of the Kuril Islands",earthquake,,,,,reviewed,us,us
2009-01-15T07:27:20.290Z,-22.352,170.635,27,6.7,mwc,253,24.1,,0.96,us,usp000gsm5,2016-11-10T02:06:39.330Z,"southeast of the Loyalty Islands",earthquake,,,,,reviewed,us,us
2009-01-03T22:33:40.290Z,-0.691,133.305,23,7.4,mwc,314,21.1,,1.03,us,usp000gs3t,2016-11-10T02:06:12.537Z,"near the north coast of Papua, Indonesia",earthquake,,,,,reviewed,us,gcmt
2009-01-03T20:23:20.180Z,36.419,70.743,204.8,6.6,mwc,344,22.6,,0.86,us,usp000gs2v,2016-11-10T02:06:12.036Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,gcmt
2009-01-03T19:43:50.650Z,-0.414,132.885,17,7.7,mwc,288,29.8,,1.27,us,usp000gs2d,2016-11-10T02:06:11.502Z,"near the north coast of Papua, Indonesia",earthquake,,,,,reviewed,us,gcmt
2008-12-09T06:23:59.750Z,-31.232,-176.924,18,6.8,mwc,414,28.9,,1.08,us,usp000gq7y,2016-11-10T02:05:11.736Z,"Kermadec Islands region",earthquake,,,,,reviewed,us,us
2008-11-24T09:02:58.760Z,54.203,154.322,492.3,7.3,mwc,531,22.7,,0.77,us,usp000gpbs,2016-11-10T02:04:41.190Z,"Sea of Okhotsk",earthquake,,3.2,,,reviewed,us,us
2008-11-16T17:02:32.700Z,1.271,122.091,30,7.4,mww,365,33.7,,1.1,us,usp000gnur,2016-11-10T02:04:13.931Z,"Minahasa, Sulawesi, Indonesia",earthquake,,,,,reviewed,us,us
2008-10-19T05:10:33.910Z,-21.863,-173.819,29,6.9,mwc,518,24.4,,0.87,us,usp000gkje,2016-11-10T02:02:51.924Z,"Tonga",earthquake,,,,,reviewed,us,us
2008-10-16T19:41:25.720Z,14.423,-92.364,24,6.7,mwc,481,28.6,,1.17,us,usp000gkde,2016-11-10T02:02:48.424Z,"offshore Chiapas, Mexico",earthquake,,,,,reviewed,us,us
2008-10-05T15:52:49.400Z,39.533,73.824,27.4,6.7,mwc,529,22.3,,0.81,us,usp000gjd4,2016-11-10T02:02:25.027Z,"Kyrgyzstan",earthquake,,,,,reviewed,us,gcmt
2008-09-29T15:19:31.590Z,-29.756,-177.683,36,7,mwc,524,17.4,,1.21,us,usp000ghyg,2016-11-10T02:02:10.878Z,"Kermadec Islands, New Zealand",earthquake,,,,,reviewed,us,us
2008-09-11T00:20:50.920Z,41.892,143.754,25,6.8,mwc,500,22.2,,1.08,us,usp000ggu8,2016-11-10T02:01:28.826Z,"Hokkaido, Japan region",earthquake,,,,,reviewed,us,us
2008-09-11T00:00:02.700Z,1.885,127.363,96,6.6,mwc,463,14.1,,1.02,us,usp000ggu7,2016-11-10T02:01:28.316Z,"Halmahera, Indonesia",earthquake,,,,,reviewed,us,us
2008-09-10T13:08:14.690Z,8.093,-38.705,9,6.6,mwc,672,16.1,,0.95,us,usp000ggsv,2016-11-10T02:01:27.283Z,"central Mid-Atlantic Ridge",earthquake,,,,,reviewed,us,us
2008-09-08T18:52:06.970Z,-13.501,166.967,110,6.9,mwc,531,14.9,,0.88,us,usp000ggp4,2016-11-10T02:01:22.767Z,"Vanuatu",earthquake,,,,,reviewed,us,us
2008-08-25T13:21:58.820Z,30.901,83.52,12,6.7,mwc,325,28,,1.07,us,usp000gfga,2016-11-10T02:00:43.257Z,"western Xizang",earthquake,,,,,reviewed,us,us
2008-08-09T06:01:48.510Z,-60.648,153.771,10,6.5,mwc,99,86.2,,1.65,us,usp000ge8h,2016-11-10T01:59:54.683Z,"west of Macquarie Island",earthquake,,,,,reviewed,us,us
2008-07-23T15:26:19.950Z,39.802,141.464,108,6.8,mwc,633,20.2,,0.92,us,usp000gczp,2016-11-10T01:59:12.597Z,"eastern Honshu, Japan",earthquake,,,,,reviewed,us,us
2008-07-19T09:27:01.460Z,-11.041,164.493,11,6.6,mwc,452,19.1,,0.91,us,usp000gckc,2016-11-10T01:58:59.995Z,"Santa Cruz Islands region",earthquake,,,,,reviewed,us,us
2008-07-19T02:39:28.700Z,37.552,142.214,22,7,mwc,577,18.2,,0.84,us,usp000gcjg,2016-11-10T01:58:59.292Z,"off the east coast of Honshu, Japan",earthquake,,,,,reviewed,us,us
2008-07-05T02:12:04.480Z,53.882,152.886,632.8,7.7,mwc,777,13.5,,0.83,us,usp000gbc0,2016-11-10T01:58:18.749Z,"Sea of Okhotsk",earthquake,,3.1,,,reviewed,us,us
2008-06-30T06:17:43.020Z,-58.227,-22.099,8,7,mwc,309,25.4,,1.36,us,usp000gazv,2016-11-10T01:58:08.043Z,"South Sandwich Islands region",earthquake,,,,,reviewed,us,us
2008-06-27T11:40:13.990Z,11.005,91.824,17,6.6,mwc,630,18.4,,0.85,us,usp000gapt,2016-11-09T07:25:16.433Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,us
2008-06-13T23:43:45.360Z,39.03,140.881,7.8,6.9,mwc,654,17.1,,,us,usp000g9h6,2016-11-09T07:24:08.145Z,"eastern Honshu, Japan",earthquake,,,,,reviewed,jma,gcmt
2008-06-01T14:31:03.010Z,-59.384,149.66,10,6.5,mwc,157,64.2,,1.23,us,usp000g8aj,2016-11-10T01:56:46.775Z,"west of Macquarie Island",earthquake,,,,,reviewed,us,us
2008-05-23T19:35:34.780Z,7.313,-34.897,8,6.5,mwc,556,19.9,,0.85,us,usp000g7ke,2016-11-10T01:56:20.875Z,"central Mid-Atlantic Ridge",earthquake,,,,,reviewed,us,us
2008-05-12T06:28:01.570Z,31.002,103.322,19,7.9,mwc,774,11.3,,1.2,us,usp000g650,2016-11-10T01:55:53.523Z,"eastern Sichuan, China",earthquake,,,,,reviewed,us,us
2008-05-09T21:51:29.730Z,12.516,143.181,76,6.8,mwc,330,20.2,,0.96,us,usp000g5yf,2016-11-10T01:55:48.454Z,"Guam region",earthquake,,,,,reviewed,us,gcmt
2008-05-07T16:45:18.700Z,36.164,141.526,27,6.9,mwc,519,21.1,,0.78,us,usp000g5rx,2016-11-10T01:55:43.363Z,"near the east coast of Honshu, Japan",earthquake,,,,,reviewed,us,gcmt
2008-05-02T01:33:37.240Z,51.864,-177.528,14,6.6,mwc,661,29.8,,1.17,us,usp000g59v,2016-11-10T01:55:29.062Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,us,us
2008-04-24T12:14:49.920Z,-1.182,-23.471,10,6.5,mwc,328,39.3,,0.9,us,usp000g4r4,2016-11-10T01:55:08.025Z,"central Mid-Atlantic Ridge",earthquake,,,,,reviewed,us,us
2008-04-16T05:54:19.690Z,51.878,-179.165,13,6.6,mwc,676,23.5,,0.93,us,usp000g41s,2016-11-10T01:54:44.835Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,us,us
2008-04-12T00:30:12.600Z,-55.664,158.453,16,7.1,mwc,541,34.9,,0.99,us,usp000g3q9,2016-11-10T01:54:29.533Z,"Macquarie Island region",earthquake,,,,,reviewed,us,us
2008-04-09T12:46:12.720Z,-20.071,168.892,33,7.3,mwc,486,13.4,,1.29,us,usp000g3eq,2016-11-10T01:54:13.528Z,"Loyalty Islands, New Caledonia",earthquake,,,,,reviewed,us,us
2008-03-20T22:32:57.930Z,35.49,81.467,10,7.2,mwc,532,25.9,,1.03,us,usp000g1w2,2016-11-10T01:53:17.636Z,"Xinjiang-Xizang border region",earthquake,,,,,reviewed,us,us
2008-03-03T14:11:14.620Z,13.351,125.63,24,6.9,mwc,544,25.9,,0.94,us,usp000g0k9,2016-11-10T01:52:40.543Z,"Philippine Islands region",earthquake,,,,,reviewed,us,us
2008-03-03T09:31:02.500Z,46.406,153.175,10,6.5,mwc,556,37.7,,1.1,us,usp000g0jk,2016-11-10T01:52:39.509Z,"Kuril Islands",earthquake,,,,,reviewed,us,us
2008-02-25T21:02:18.420Z,-2.245,99.808,25,6.7,mwc,543,15.1,,0.94,us,usp000fzyk,2016-11-10T01:52:18.730Z,"Kepulauan Mentawai region, Indonesia",earthquake,,,,,reviewed,us,gcmt
2008-02-25T18:06:03.900Z,-2.332,99.891,25,6.6,mwc,421,17.7,,0.98,us,usp000fzy8,2016-11-10T01:52:18.223Z,"Kepulauan Mentawai region, Indonesia",earthquake,,,,,reviewed,us,gcmt
2008-02-25T08:36:33.030Z,-2.486,99.972,25,7.2,mwc,505,18.4,,1.22,us,usp000fzx4,2016-11-10T01:52:17.740Z,"Kepulauan Mentawai region, Indonesia",earthquake,,,,,reviewed,us,gcmt
2008-02-24T14:46:21.470Z,-2.405,99.931,22,6.5,mwc,429,28.3,,0.97,us,usp000fzv0,2016-11-10T01:52:16.238Z,"Kepulauan Mentawai region, Indonesia",earthquake,,,,,reviewed,us,gcmt
2008-02-23T15:57:20.490Z,-57.335,-23.433,14,6.8,mwc,338,23.9,,1.12,us,usp000fzsd,2016-11-10T01:52:14.661Z,"South Sandwich Islands region",earthquake,,,,,reviewed,us,gcmt
2008-02-20T08:08:30.520Z,2.768,95.964,26,7.4,mwc,607,16.4,,0.97,us,usp000fzau,2016-11-10T01:52:04.995Z,"Simeulue, Indonesia",earthquake,,,,,reviewed,us,us
2008-02-14T12:08:55.790Z,36.345,21.863,28,6.5,mwc,650,30.7,,1.19,us,usp000fywh,2016-11-10T01:51:51.631Z,"southern Greece",earthquake,,,,,reviewed,us,gcmt
2008-02-14T10:09:22.720Z,36.501,21.67,29,6.9,mwc,645,30.6,,1.31,us,usp000fyw4,2016-11-10T01:51:51.140Z,"southern Greece",earthquake,,,,,reviewed,us,gcmt
2008-02-12T12:50:18.490Z,16.357,-94.304,83,6.5,mwc,521,27.6,,1.01,us,usp000fyrt,2016-11-10T01:51:46.066Z,"Oaxaca, Mexico",earthquake,,,,,reviewed,us,gcmt
2008-02-10T12:22:02.650Z,-60.797,-25.586,8,6.6,mwc,264,18,,1.15,us,usp000fykt,2016-11-10T01:51:40.943Z,"South Sandwich Islands region",earthquake,,,,,reviewed,us,us
2008-02-08T09:38:14.100Z,10.671,-41.899,9,6.9,mwc,600,24.9,,0.85,us,usp000fyep,2016-11-10T01:51:36.362Z,"northern Mid-Atlantic Ridge",earthquake,,,,,reviewed,us,us
2008-01-15T17:52:15.690Z,-21.984,-179.535,597.6,6.5,mwc,484,16.1,,1.05,us,usp000fwsh,2016-11-10T01:50:42.519Z,"Fiji region",earthquake,,,,,reviewed,us,us
2008-01-05T11:01:06.110Z,51.254,-130.746,15,6.6,mwc,422,66.7,,1.29,us,usp000fw0w,2016-11-10T01:50:23.163Z,"Haida Gwaii Region, Canada",earthquake,,,,,reviewed,us,gcmt
2007-12-20T07:55:15.840Z,-39.011,178.291,20,6.6,mwc,461,18.8,,1.38,us,usp000fuvt,2016-11-10T01:49:48.896Z,"off the east coast of the North Island of New Zealand",earthquake,,,,,reviewed,us,gcmt
2007-12-19T09:30:27.930Z,51.36,-179.509,34,7.2,mwc,702,15.9,,0.96,us,usp000fuse,2016-11-10T01:49:46.260Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,us,gcmt
2007-12-16T08:09:17.930Z,-22.954,-70.182,45,6.7,mwb,481,30.3,,1.11,us,usp000fujd,2016-11-10T01:49:37.922Z,"Antofagasta, Chile",earthquake,,,,,reviewed,us,us
2007-12-09T07:28:20.820Z,-25.996,-177.514,152.5,7.8,mwc,512,11.8,,1.12,us,usp000fu3q,2016-11-10T01:49:19.494Z,"south of the Fiji Islands",earthquake,,6.3,,,reviewed,us,gcmt
2007-11-29T19:00:20.420Z,14.944,-61.274,156,7.4,mwb,663,13.4,,0.74,us,usp000ftj1,2016-11-10T01:48:51.129Z,"Martinique region, Windward Islands",earthquake,,,,,reviewed,us,us
2007-11-27T11:49:58.010Z,-10.95,162.149,16,6.6,mwc,280,26.9,,1.08,us,usp000ftdp,2016-11-10T01:48:43.625Z,"Solomon Islands",earthquake,,,,,reviewed,us,gcmt
2007-11-25T19:53:05.470Z,-8.224,118.467,18,6.5,mwc,272,27.6,,1.21,us,usp000ft9p,2016-11-10T01:48:36.894Z,"Sumbawa region, Indonesia",earthquake,,,,,reviewed,us,gcmt
2007-11-25T16:02:15.750Z,-8.292,118.37,20,6.5,mwc,353,27.5,,1.15,us,usp000ft98,2016-11-10T01:48:35.712Z,"Sumbawa region, Indonesia",earthquake,,,,,reviewed,us,gcmt
2007-11-22T08:48:27.530Z,-5.757,147.098,53,6.8,mwc,341,15.9,,1.18,us,usp000ft2k,2016-11-10T01:48:25.155Z,"eastern New Guinea region, Papua New Guinea",earthquake,,,,,reviewed,us,gcmt
2007-11-16T03:13:00.120Z,-2.312,-77.838,122.9,6.8,mwc,649,27,,0.88,us,usp000fsnz,2016-11-10T01:48:01.909Z,"Peru-Ecuador border region",earthquake,,,,,reviewed,us,gcmt
2007-11-15T15:05:58.350Z,-22.925,-70.237,26,6.8,mwc,285,40.1,,1.13,us,usp000fsmf,2016-11-10T01:48:00.435Z,"Antofagasta, Chile",earthquake,,,,,reviewed,us,gcmt
2007-11-14T15:40:50.530Z,-22.247,-69.89,40,7.7,mwc,610,22.4,,1.11,us,usp000fshy,2016-11-10T01:47:58.421Z,"Antofagasta, Chile",earthquake,,,,,reviewed,us,gcmt
2007-11-10T01:13:29.350Z,-51.777,161.318,10,6.6,mwc,73,49.3,,1.33,us,usp000fs9s,2016-11-10T01:47:53.897Z,"north of Macquarie Island",earthquake,,,,,reviewed,us,gcmt
2007-10-31T03:30:15.960Z,18.9,145.388,207,7.2,mwb,461,19.4,,1.09,us,usp000frnh,2016-11-10T01:47:31.576Z,"Pagan region, Northern Mariana Islands",earthquake,,,,,reviewed,us,us
2007-10-24T21:02:50.610Z,-3.899,101.02,21,6.8,mwc,494,23.9,,1.18,us,usp000fr6r,2016-11-09T07:04:00.231Z,"southern Sumatra, Indonesia",earthquake,,,,,reviewed,us,gcmt
2007-10-16T21:05:43.270Z,-25.775,179.53,509.3,6.6,mwc,538,13.1,,0.93,us,usp000fqqn,2016-11-10T01:47:01.967Z,"south of the Fiji Islands",earthquake,,,,,reviewed,us,gcmt
2007-10-15T12:29:34.860Z,-44.796,167.553,18,6.8,mwc,338,19,,1.2,us,usp000fqks,2016-11-10T01:46:56.666Z,"South Island of New Zealand",earthquake,,,,,reviewed,us,gcmt
2007-10-05T07:17:52.810Z,-25.189,179.459,509.4,6.5,mwc,573,19.2,,1.05,us,usp000fpxf,2016-11-10T01:46:31.505Z,"south of the Fiji Islands",earthquake,,5.5,,,reviewed,us,gcmt
2007-09-30T09:47:51.970Z,-49.138,164.11,18,6.6,mwc,572,21.9,,1.28,us,usp000fphp,2016-11-10T01:46:14.074Z,"Auckland Islands, New Zealand region",earthquake,,,,,reviewed,us,gcmt
2007-09-30T05:23:34.070Z,-49.271,164.115,10,7.4,mwc,499,16.6,,1.19,us,usp000fpgq,2016-11-10T01:46:13.437Z,"Auckland Islands, New Zealand region",earthquake,,,,,reviewed,us,gcmt
2007-09-30T02:08:30.170Z,10.454,145.718,14,6.9,mwb,535,15.2,,1.13,us,usp000fpg6,2016-11-10T01:46:12.871Z,"south of the Mariana Islands",earthquake,,,,,reviewed,us,us
2007-09-28T13:38:57.880Z,22.013,142.668,260,7.5,mwc,558,11.8,,0.97,us,usp000fpca,2016-11-10T01:46:09.307Z,"Volcano Islands, Japan region",earthquake,,,,,reviewed,us,gcmt
2007-09-28T01:35:51.970Z,-21.133,169.373,10,6.5,mwb,503,33.8,,1.3,us,usp000fp9t,2016-11-10T01:46:06.189Z,"southeast of the Loyalty Islands",earthquake,,,,,reviewed,us,us
2007-09-26T12:36:26.890Z,-4.99,153.5,40,6.8,mwc,348,15.5,,1.1,us,usp000fp59,2016-11-10T01:46:01.650Z,"New Ireland region, Papua New Guinea",earthquake,,,,,reviewed,us,gcmt
2007-09-20T08:31:14.490Z,-1.999,100.141,30,6.7,mwc,503,26.9,,0.94,us,usp000fnrx,2016-11-10T01:45:44.349Z,"southern Sumatra, Indonesia",earthquake,,,,,reviewed,us,gcmt
2007-09-13T03:35:28.720Z,-2.13,99.627,22,7,mwc,537,23.1,,1.04,us,usp000fn3d,2016-11-10T01:45:13.537Z,"Kepulauan Mentawai region, Indonesia",earthquake,,,,,reviewed,us,gcmt
2007-09-13T02:30:03.300Z,-1.689,99.668,28.9,6.5,mwc,409,26.2,,0.99,us,usp000fn34,2016-11-10T01:45:13.041Z,"Kepulauan Mentawai region, Indonesia",earthquake,,11.6,,,reviewed,us,gcmt
2007-09-12T23:49:03.720Z,-2.625,100.841,35,7.9,mwc,446,29.1,,1.01,us,usp000fn2b,2016-11-10T01:45:12.562Z,"Kepulauan Mentawai region, Indonesia",earthquake,,,,,reviewed,us,gcmt
2007-09-12T11:10:26.830Z,-4.438,101.367,34,8.4,mww,411,32.3,,1.03,official,official20070912111026830_34,2016-11-10T01:45:12.069Z,"southern Sumatra, Indonesia",earthquake,,,,,reviewed,us,official
2007-09-10T01:49:11.780Z,2.966,-77.963,15,6.8,mwc,653,17.6,,0.89,us,usp000fmtk,2016-11-10T01:45:06.437Z,"near the west coast of Colombia",earthquake,,,,,reviewed,us,gcmt
2007-09-02T01:05:18.150Z,-11.61,165.762,35,7.2,mwc,312,21.3,,1.31,us,usp000fm6b,2016-11-10T01:44:43.645Z,"Santa Cruz Islands",earthquake,,,,,reviewed,us,gcmt
2007-08-20T22:42:28.530Z,8.037,-39.251,6,6.5,mwc,655,18.3,,0.94,us,usp000fkb6,2016-11-10T01:44:11.601Z,"central Mid-Atlantic Ridge",earthquake,,,,,reviewed,us,gcmt
2007-08-16T08:39:28.440Z,-9.834,159.465,15,6.5,mwc,382,12.8,,1.4,us,usp000fjw7,2016-11-10T01:43:42.696Z,"Solomon Islands",earthquake,,,,,reviewed,us,gcmt
2007-08-15T23:40:57.890Z,-13.386,-76.603,39,8,mwc,625,25.7,,0.86,us,usp000fjta,2016-11-10T01:43:41.572Z,"near the coast of central Peru",earthquake,,,,,reviewed,us,gcmt
2007-08-15T20:22:11.120Z,50.322,-177.548,9,6.5,mwc,622,22.8,,0.9,us,usp000fjsq,2016-11-10T01:43:41.003Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,us,gcmt
2007-08-08T17:05:04.920Z,-5.859,107.419,280,7.5,mwc,228,30.7,,1.13,us,usp000fj6k,2016-04-28T16:12:20.315Z,"Java, Indonesia",earthquake,,,,,reviewed,us,gcmt
2007-08-02T03:21:42.820Z,51.307,-179.971,21,6.7,mwc,725,23.6,,0.97,us,usp000fhn5,2016-11-10T01:42:57.265Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,us,gcmt
2007-08-01T17:08:51.400Z,-15.595,167.68,120,7.2,mwb,494,20.4,,1.14,us,usp000fhm9,2016-11-10T01:42:56.156Z,"Vanuatu",earthquake,,,,,reviewed,us,us
2007-07-26T05:40:16.100Z,2.872,127.464,25,6.9,mwb,374,24.1,,1.28,us,usp000fh3s,2016-11-09T06:55:13.344Z,"Molucca Sea",earthquake,,,,,reviewed,us,us
2007-07-16T14:17:37.340Z,36.808,134.85,350.4,6.8,mwb,664,18.2,,0.73,us,usp000fgc3,2016-11-10T01:42:16.338Z,"Sea of Japan",earthquake,,,,,reviewed,us,us
2007-07-16T01:13:22.370Z,37.535,138.446,12,6.6,mwc,782,16.7,,0.97,us,usp000fg9t,2016-11-10T01:42:14.318Z,"near the west coast of Honshu, Japan",earthquake,,,,,reviewed,us,gcmt
2007-06-28T02:52:10.990Z,-7.979,154.635,18,6.7,mwb,419,15.8,,1.07,us,usp000ff08,2016-11-10T01:41:37.304Z,"Bougainville region, Papua New Guinea",earthquake,,,,,reviewed,us,us
2007-06-24T00:25:18.400Z,-55.645,-2.626,10,6.5,mwc,65,62.9,,1.55,us,usp000fepk,2016-11-09T06:52:47.797Z,"southern Mid-Atlantic Ridge",earthquake,,,,,reviewed,us,gcmt
2007-06-13T19:29:40.180Z,13.554,-90.618,23,6.7,mwc,468,37.7,,1.09,us,usp000fdyv,2016-11-10T01:41:06.734Z,"offshore Guatemala",earthquake,,,,,reviewed,us,gcmt
2007-05-06T21:11:52.500Z,-19.401,-179.354,676.4,6.5,mwc,617,15.7,,0.89,us,usp000fbdn,2016-11-10T01:39:49.699Z,"Fiji region",earthquake,,,,,reviewed,us,gcmt
2007-04-04T11:02:29.620Z,-20.688,169.056,10,6.5,mwc,170,25.3,,1.45,us,usp000f8mu,2016-11-10T01:37:58.775Z,"Vanuatu",earthquake,,,,,reviewed,us,gcmt
2007-04-01T21:11:33.150Z,-7.306,155.741,10,6.9,mwc,305,15.3,,1.11,us,usp000f83w,2016-11-10T01:37:38.960Z,"Solomon Islands",earthquake,,,,,reviewed,us,gcmt
2007-04-01T20:47:31.310Z,-7.169,155.777,10,6.6,mb,251,16,,1.23,us,usp000f83p,2015-05-13T18:53:52.000Z,"Solomon Islands",earthquake,,,,44,reviewed,us,us
2007-04-01T20:39:58.710Z,-8.466,157.043,24,8.1,mwc,439,14.7,,1.32,us,usp000f83m,2016-11-10T01:37:38.479Z,"Solomon Islands",earthquake,,,,,reviewed,us,gcmt
2007-03-25T01:08:19.050Z,-20.754,169.354,35,6.9,mwc,281,43.6,,1.05,us,usp000f7b9,2016-11-10T01:37:15.719Z,"Vanuatu",earthquake,,,,,reviewed,us,gcmt
2007-03-25T00:41:57.820Z,37.336,136.588,8,6.7,mwc,493,23.9,,0.83,us,usp000f7b5,2016-11-10T01:37:15.242Z,"near the west coast of Honshu, Japan",earthquake,,,,,reviewed,us,gcmt
2007-03-25T00:40:01.610Z,-20.617,169.357,34,7.1,mwb,426,25.3,,1,us,usp000f7b4,2016-11-10T01:37:14.742Z,"Vanuatu",earthquake,,,,,reviewed,us,us
2007-02-20T08:04:25.280Z,-1.034,126.976,12,6.7,mwc,253,40.3,,1.07,us,usp000f57a,2016-11-10T01:35:55.333Z,"Kepulauan Sula, Indonesia",earthquake,,,,,reviewed,us,gcmt
2007-01-31T03:15:52.290Z,-29.776,-178.002,34,6.5,mwc,493,20.9,,0.91,us,usp000f3zy,2016-11-10T01:34:49.916Z,"Kermadec Islands, New Zealand",earthquake,,,,,reviewed,us,gcmt
2007-01-30T21:37:44.370Z,20.98,144.705,20,6.6,mwc,418,41,,0.88,us,usp000f3za,2016-11-10T01:34:49.296Z,"Maug Islands region, Northern Mariana Islands",earthquake,,,,,reviewed,us,gcmt
2007-01-30T04:54:50.570Z,-54.74,146.298,11,6.9,mwc,388,44.1,,1.37,us,usp000f3xh,2016-11-10T01:34:48.658Z,"west of Macquarie Island",earthquake,,,,,reviewed,us,gcmt
2007-01-21T11:27:45.060Z,1.065,126.282,22,7.5,mwc,570,21.6,,1.22,us,usp000f34b,2016-11-10T01:34:04.417Z,"Molucca Sea",earthquake,,,,,reviewed,us,gcmt
2007-01-13T04:23:21.160Z,46.243,154.524,10,8.1,mwc,606,14,,1.12,us,usp000f2ab,2016-11-10T01:33:26.908Z,"east of the Kuril Islands",earthquake,,,,,reviewed,us,gcmt
2006-12-30T08:30:49.790Z,13.313,51.365,15,6.6,mwc,474,33.5,,1.2,us,usp000f1ab,2016-11-10T01:32:49.622Z,"Gulf of Aden",earthquake,,,,,reviewed,us,gcmt
2006-12-26T12:34:13.800Z,21.974,120.493,10,6.9,mwc,466,31.6,,1.12,us,usp000f115,2016-11-10T01:32:45.111Z,"Taiwan region",earthquake,,,,,reviewed,us,gcmt
2006-12-26T12:26:21.140Z,21.799,120.547,10,7.1,mwb,744,29.1,,1,us,usp000f114,2016-11-10T01:32:44.612Z,"Taiwan region",earthquake,,,,,reviewed,us,us
2006-11-15T11:40:55.050Z,46.483,154.726,10,6.7,mwc,489,34.8,,0.9,us,usp000exg0,2016-11-10T01:31:00.911Z,"east of the Kuril Islands",earthquake,,,,,reviewed,us,gcmt
2006-11-15T11:14:13.570Z,46.592,153.266,10,8.3,mwc,576,20.9,,1.07,us,usp000exfn,2016-11-10T02:39:44.468Z,"Kuril Islands",earthquake,,,,,reviewed,us,gcmt
2006-11-13T01:26:35.870Z,-26.052,-63.283,572,6.8,mwb,480,25.7,,0.94,us,usp000ex8r,2016-11-10T01:30:51.991Z,"Santiago Del Estero, Argentina",earthquake,,,,,reviewed,us,us
2006-11-07T17:38:33.800Z,-6.482,151.195,11,6.6,mwc,352,18.6,,1.05,us,usp000ewu6,2016-11-10T01:30:37.929Z,"New Britain region, Papua New Guinea",earthquake,,,,,reviewed,us,gcmt
2006-10-20T10:48:56.010Z,-13.457,-76.677,23,6.7,mwc,444,53.4,,0.97,us,usp000evkn,2016-11-10T01:29:57.038Z,"near the coast of central Peru",earthquake,,,,,reviewed,us,gcmt
2006-10-17T01:25:12.230Z,-5.881,150.982,32,6.7,mwc,533,15.6,,1.02,us,usp000evbu,2016-11-10T01:29:49.245Z,"New Britain region, Papua New Guinea",earthquake,,,,,reviewed,us,gcmt
2006-10-15T17:07:49.250Z,19.878,-155.935,38.9,6.7,mwb,425,17.5,,,us,usp000ev94,2016-11-09T06:30:41.658Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,us
2006-10-01T09:06:02.320Z,46.47,153.24,19,6.5,mwb,628,21.4,,0.89,us,usp000eu7k,2016-11-10T01:29:00.140Z,"Kuril Islands",earthquake,,,,,reviewed,us,us
2006-09-30T17:50:23.050Z,46.351,153.166,11,6.6,mwb,603,17.8,,1.01,us,usp000eu5f,2016-11-10T01:28:53.293Z,"Kuril Islands",earthquake,,,,,reviewed,us,us
2006-09-28T06:22:09.730Z,-16.592,-172.033,28,6.9,mwc,702,20.9,,0.92,us,usp000etzf,2016-11-10T01:28:43.967Z,"Samoa Islands region",earthquake,,,,,reviewed,us,gcmt
2006-09-01T10:18:51.600Z,-6.759,155.512,38,6.8,mwb,459,28.4,,0.84,us,usp000es7n,2016-11-10T01:27:46.325Z,"Bougainville region, Papua New Guinea",earthquake,,,,,reviewed,us,us
2006-08-25T00:44:46.160Z,-24.403,-67.028,184,6.6,mwb,454,24.4,,0.94,us,usp000erpk,2016-11-10T01:27:25.523Z,"Salta, Argentina",earthquake,,,,,reviewed,us,us
2006-08-24T21:50:36.650Z,51.148,157.522,43,6.5,mwb,700,47.4,,0.8,us,usp000erp5,2016-11-10T01:27:24.866Z,"near the east coast of the Kamchatka Peninsula, Russia",earthquake,,,,,reviewed,us,us
2006-08-20T03:41:48.040Z,-61.029,-34.371,13,7,mwb,322,27.1,,1.01,us,usp000erc2,2016-11-10T01:27:15.356Z,"Scotia Sea",earthquake,,,,,reviewed,us,us
2006-08-07T22:18:55.090Z,-15.798,167.789,150,6.8,mwb,551,26.2,,1.08,us,usp000eqf9,2016-11-10T01:26:39.268Z,"Vanuatu",earthquake,,,,,reviewed,us,us
2006-07-17T08:19:26.680Z,-9.284,107.419,20,7.7,mwc,357,36.8,,1.16,us,usp000ensm,2016-11-10T02:39:43.915Z,"south of Java, Indonesia",earthquake,,,,,reviewed,us,hrv
2006-07-08T20:40:00.980Z,51.214,-179.312,22,6.6,mwb,632,28.5,,1,us,usp000en5e,2016-11-10T01:25:14.794Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,us,us
